CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,Gender,Age,JoinDate,LastPurchaseDate,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,Hobbies,AccountCreationDate,AccountStatus,LastUpdated,ReferrerID,PromotionalEmails,FeedbackRating
Cust_786,Benjamin,Aguilar,joshua.wilcox@gmail.com,910-417-9367,"77035 Crawford Lights Suite 409 New Kathryn, MD 80281",East Anthonyton,Tennessee,Belarus,Others,44.0,2024-01-01,2024-01-02,7303.82,250,5,Others,Credit Card,Married,Bachelor,Other,Sports,2024-01-01,Inactive,24-04-2024,Referred by None,FALSE,1.9
Cust_787,Melissa,Williams,julie.shepherd@yahoo.com,262-667-9307,"08927 Kimberly Streets North Teresafurt, GU 45584",Joshuabury,Mississippi,Angola,Others,55.0,2024-01-01,2024-01-02,8231.46,250,11,Gold,PayPal,Single,Master,Teacher,Traveling,2024-01-01,Inactive,26-05-2024,Cust_2055,FALSE,2.9
Cust_788,Kevin,Burke,carrie.brooks@gmail.com,604-616-9544,"855 Thompson Prairie Suite 526 North Natasha, FL 21860",East Patricia,Rhode Island,Morocco,Others,26.0,2024-08-11,2024-02-22,9028.47,449,4,Platinum,Cash,Married,Master,Doctor,Sports,2024-06-19,Active,15-01-2024,Cust_7127,FALSE,2.9
Cust_789,Michael,Prince,adam.moreno@outlook.com,789640-8775,"4676 Thomas Shore Apt. 964 Nguyenbury, MI 64587",North Matthew,New York,Grenada,Others,44.0,2024-01-01,2024-01-02,9288.43,250,6,Platinum,PayPal,Married,Others,Engineer,Traveling,2024-10-15,Pending,20-09-2024,Referred by None,FALSE,3.3
Cust_790,Lisa,Bishop,julie.miller@gmail.com,603-278-5082,"7068 Eduardo Motorway Apt. 767 South Sarahside, TX 87287",New Kayla,Connecticut,Congo,Male,44.0,2024-02-01,2024-01-03,4323.38,250,6,Bronze,Cash,Divorced,Others,Other,Music,2024-07-06,Active,04-01-2024,Cust_2259,TRUE,4.8
Cust_791,Wesley,Sullivan,jeffrey.cuevas@outlook.com,001-952-955-3064,"77210 Robert Parks Guerraport, OH 23554",Rojashaven,Iowa,Mongolia,Others,33.0,2024-08-28,2024-01-02,5200.33,250,1,Gold,Credit Card,Others,High School,NA,Music,2024-09-13,Inactive,23-07-2024,Cust_2419,FALSE,2.9
Cust_792,Kimberly,Simmons,frank.stephens@None,595792-2820,"6470 Myers Haven Apt. 534 North Robert, GA 68568",Buchananmouth,Michigan,Montenegro,Male,44.0,2024-09-04,2024-08-17,2940.21,347,6,Platinum,Cash,Married,Others,NA,Traveling,2024-01-01,Inactive,19-01-2024,Cust_2477,TRUE,3.3
Cust_793,Roberta,Frost,jonathan.henderson@outlook.com,001-702-202-8877,"682 Torres Cliffs Tamarastad, GA 15983",Port Justin,Maryland,Ukraine,Others,58.0,2024-01-01,2024-07-05,334.59,250,6,Bronze,PayPal,Divorced,High School,Teacher,Reading,2024-01-22,Inactive,26-02-2024,Referred by None,FALSE,2.4
Cust_794,Catherine,Jackson,alexander.miller@gmail.com,599-510-1822,"1081 Kimberly Ville Apt. 498 Mcconnellstad, VT 76554",Castroview,Pennsylvania,Tanzania,Male,22.0,2024-01-01,2024-07-17,6010.92,250,5,Others,Debit Card,Married,High School,Doctor,Others,2024-01-01,Active,26-02-2024,Cust_1793,FALSE,2.6
Cust_795,Ryan,Knight,barbara.velazquez@None,607-558-4205,"49547 Benjamin Highway Suite 636 Thompsonland, PW 18491",Rhodestown,Utah,Nicaragua,Others,44.0,2024-05-05,2024-01-02,5840.28,250,5,Gold,Cash,Single,High School,Teacher,Reading,2024-01-11,Inactive,14-06-2024,Referred by None,TRUE,3.2
Cust_796,Ruben,Pugh,thomas.evans@None,606-744-9256,"2192 Laura Mews Apt. 884 North Lauren, RI 27526",North Robert,Alaska,Armenia,Male,44.0,2024-01-01,2024-03-21,4270.91,250,8,Silver,PayPal,Others,Bachelor,Teacher,Traveling,2024-07-02,Pending,07-10-2024,Cust_2530,TRUE,2
Cust_797,Michelle,Hahn,donald.rangel@None,001-383-736-3060,"0400 Brian Springs Suite 705 Martinezfurt, MA 67850",Aliciabury,Ohio,Cocos (Keeling) Islands,Others,44.0,2024-01-01,2024-01-02,329.81,428,10,Others,Cash,Others,High School,Doctor,Traveling,2024-08-03,Active,29-06-2024,Referred by None,TRUE,2.5
Cust_798,Harold,Baldwin,eric.martin@outlook.com,724494-4580,"3113 Paul Crest Barkerport, GA 45299",New Jasmine,Massachusetts,French Polynesia,Male,44.0,2024-09-24,2024-08-30,6362.7,250,3,Silver,Cash,Married,High School,Engineer,Music,2024-01-01,Inactive,30-03-2024,Cust_865,TRUE,2.9
Cust_799,Cynthia,Peterson,douglas.poole@gmail.com,216-429-8636,"51459 Reynolds Point Aaronchester, IN 84727",North Ninafurt,Arkansas,Congo,Male,44.0,2024-01-01,2024-01-02,3348.32,94,6,Others,PayPal,Married,High School,Doctor,Reading,2024-06-07,Active,21-03-2024,Referred by None,FALSE,2.9
Cust_800,Joseph,Navarro,raymond.weiss@outlook.com,001-247-796-1318,"44634 Samantha Divide East Jackie, AL 30098",South Brandontown,Tennessee,Somalia,Male,44.0,2024-01-17,2024-01-02,6240.16,250,5,Bronze,PayPal,Divorced,Bachelor,Engineer,Music,2024-01-01,Pending,21-05-2024,Referred by None,TRUE,3.4
Cust_801,Jason,Williams,mary.brown@gmail.com,608-246-1404,"17656 Mendoza Estate Suite 833 West Anthonyland, DC 32818",Gibsonchester,North Dakota,Sri Lanka,Male,26.0,2024-08-19,2024-02-28,316.22,250,6,Others,Credit Card,Married,Master,NA,Reading,2024-08-12,Active,13-02-2024,Referred by None,FALSE,1.3
Cust_802,Patricia,Jones,andrew.smith@yahoo.com,216624-3418,"508 Jesus Estate North Mark, CT 54387",Colemanside,Oklahoma,Antigua and Barbuda,Male,63.0,2024-06-15,2024-01-02,3901.09,142,11,Platinum,Cash,Others,High School,Other,Traveling,2024-07-16,Inactive,30-06-2024,Referred by None,FALSE,2.9
Cust_803,Christopher,Barnes,stacy.lynch@gmail.com,455274-6320,"944 Williams Islands South Joseph, WI 54603",Brianamouth,Indiana,Portugal,Male,63.0,2024-01-01,2024-04-12,108.37,445,2,Silver,Credit Card,Others,High School,NA,Others,2024-01-01,Active,29-01-2024,Cust_437,FALSE,2.9
Cust_804,Ryan,Kim,anita.meadows@yahoo.com,881-995-8118,"86223 Jenkins Manor Lake Michaelborough, AZ 73858",New Sharontown,Arkansas,Cocos (Keeling) Islands,Male,44.0,2024-01-01,2024-07-24,4449.76,250,7,Silver,PayPal,Divorced,Bachelor,Other,Sports,2024-02-24,Inactive,12-10-2024,Referred by None,FALSE,2.9
Cust_805,Danielle,Nash,robert.garrett@gmail.com,632-653-6374,"1010 Christopher Turnpike Apt. 783 Lake Matthewbury, WI 54876",Jasonburgh,Louisiana,British Virgin Islands,Others,44.0,2024-01-01,2024-08-24,3465.46,250,6,Others,Debit Card,Married,Bachelor,Teacher,Reading,2024-01-01,Active,12-07-2024,Referred by None,FALSE,2.6
Cust_806,Mark,Stanley,randy.dunn@None,001-418-359-1963,"540 Marks Ports Tristanside, IL 99234",East Davidmouth,North Dakota,Niger,Male,44.0,2024-01-20,2024-01-02,2833.47,250,6,Platinum,PayPal,Others,Others,Doctor,Music,2024-05-04,Inactive,20-03-2024,Referred by None,FALSE,3.6
Cust_807,Michelle,Hunter,michael.hill@None,519764-0996,"719 Mccarthy Plain Apt. 240 East Andrew, ND 14706",South Danatown,Oklahoma,Saint Barthelemy,Female,28.0,2024-01-01,2024-01-02,5510.58,250,10,Platinum,Cash,Divorced,Master,Engineer,Music,2024-01-01,Active,13-09-2024,Referred by None,FALSE,2.9
Cust_808,Christina,Wilcox,jeffrey.porter@gmail.com,275-232-3870,"210 Nancy Well Apt. 658 West Richard, NV 17841",Erinton,Maine,Western Sahara,Male,67.0,2024-01-08,2024-01-02,5538.68,74,11,Silver,Cash,Others,Others,Engineer,Reading,2024-09-24,Pending,08-07-2024,Cust_9295,TRUE,1.7
Cust_809,Jill,Sullivan,ashley.logan@outlook.com,745606-6623,"068 Scott Knolls Whitneyview, KS 28573",New Andrew,Texas,Chad,Male,36.0,2024-05-19,2024-08-14,7865.84,309,5,Silver,Debit Card,Married,Others,Engineer,Others,2024-04-13,Inactive,07-09-2024,Referred by None,TRUE,1.8
Cust_810,Paul,Gross,lindsey.simmons@yahoo.com,607-617-1762,"681 Larry Falls Friedmantown, AZ 53289",Rebeccaville,Alaska,Costa Rica,Male,54.0,2024-08-30,2024-07-20,6377.52,142,6,Gold,Cash,Single,Master,Doctor,Sports,2024-01-01,Pending,27-05-2024,Cust_9703,FALSE,3.3
Cust_811,Michael,Cooley,steven.mcdonald@gmail.com,6282569509,"992 Black Springs South Travisfurt, WY 27092",Hendricksland,South Carolina,Tajikistan,Male,44.0,2024-02-08,2024-01-02,6775.46,250,8,Gold,Debit Card,Divorced,Others,Other,Sports,2024-03-10,Active,13-04-2024,Referred by None,TRUE,2.4
Cust_812,Susan,Walters,gail.lee@None,325421-1694,"835 Brian Park Clarkview, NC 75402",Port Barry,West Virginia,Ecuador,Female,44.0,2024-06-25,2024-06-28,3452.68,250,6,Others,PayPal,Others,Others,Doctor,Sports,2024-05-30,Pending,13-05-2024,Cust_5987,TRUE,2.9
Cust_813,Ann,Lang,michael.arias@None,001-248-823-5847,"511 Linda Knoll New Kevin, OK 70183",Sharpberg,Pennsylvania,Korea,Others,44.0,2024-08-01,2024-05-14,6688.08,250,10,Silver,Debit Card,Single,High School,Engineer,Reading,2024-03-01,Active,29-03-2024,Referred by None,TRUE,2.9
Cust_814,Eric,Rice,daniel.williams@outlook.com,982-769-8905,"76036 Taylor Crossing Suite 466 Lake Stevenchester, MS 88127",East Ryan,Kansas,Latvia,Female,43.0,2024-07-16,2024-01-02,4475.39,250,5,Platinum,Cash,Single,Bachelor,Other,Reading,2024-01-01,Inactive,17-07-2024,Referred by None,FALSE,2.6
Cust_815,Stacy,Schaefer,natalie.jenkins@None,001-760-915-2569,"51212 Walsh Mountain Michellehaven, NM 38553",Kevinhaven,Michigan,Grenada,Male,44.0,2024-01-06,2024-07-31,579.07,233,7,Others,Cash,Others,Bachelor,Other,Sports,2024-03-05,Active,15-05-2024,Referred by None,FALSE,1.4
Cust_816,Angela,Adams,john.mclaughlin@yahoo.com,224894-7000,"11987 Alison Estates Francisview, MH 83491",Angelahaven,New York,Egypt,Male,50.0,2024-02-09,2024-01-02,425.04,250,6,Gold,Credit Card,Others,Bachelor,Teacher,Reading,2024-08-30,Active,06-03-2024,Cust_7646,TRUE,3.3
Cust_817,Ryan,Ortiz,victoria.glass@yahoo.com,6399882011,"0773 Jones Shoals Lake Courtney, IA 90941",South Teresahaven,Indiana,Cape Verde,Female,44.0,2024-03-21,2024-01-02,1753.85,250,5,Silver,Cash,Others,Bachelor,Doctor,Sports,2024-06-29,Active,23-02-2024,Referred by None,FALSE,2.9
Cust_818,Christina,Smith,michelle.howard@yahoo.com,512847-8693,"902 Maxwell Street Suite 021 North Christy, VA 62361",South Brianborough,Alabama,Denmark,Male,53.0,2024-02-04,2024-03-22,6587.83,343,8,Others,Debit Card,Single,High School,Other,Reading,2024-01-01,Inactive,21-01-2024,Referred by None,FALSE,4.8
Cust_819,Sophia,Reed,andrew.horton@gmail.com,419-348-6741,USCGC Marshall FPO AP 07940,Judithton,Michigan,Sweden,Female,44.0,2024-01-01,2024-01-02,1246.63,415,6,Platinum,Debit Card,Married,Master,Engineer,Others,2024-01-01,Active,29-07-2024,Cust_5296,TRUE,2.9
Cust_820,Pamela,Gonzalez,jennifer.brown@outlook.com,5453586146,"03109 Miller Parks East Joseph, SD 90583",Whitemouth,California,Norway,Female,44.0,2024-01-01,2024-01-02,4275.94,255,6,Silver,Cash,Single,Master,Doctor,Sports,2024-02-25,Pending,15-03-2024,Referred by None,FALSE,2.9
Cust_821,Paige,Chen,amy.bradley@outlook.com,514-992-8422,"0837 Gonzales Divide Suite 496 North Kim, KS 23744",Wilsonborough,Arizona,Bolivia,Male,44.0,2024-01-01,2024-02-28,7850.32,258,6,Platinum,PayPal,Others,Bachelor,Teacher,Others,2024-08-29,Active,26-02-2024,Referred by None,FALSE,2.9
Cust_822,Maria,Morris,joshua.rogers@yahoo.com,001-932-299-8768,"0615 Abigail Station Apt. 290 Anthonyville, WY 12385",Port Rebekah,New Jersey,Latvia,Female,46.0,2024-01-01,2024-01-02,9103.28,250,12,Others,Debit Card,Single,Others,Teacher,Reading,2024-01-01,Active,26-07-2024,Cust_1879,FALSE,3.8
Cust_823,Susan,Deleon,kathleen.jones@outlook.com,743-991-9122,"2456 Melissa Extensions Suite 943 Port Kevintown, NY 05808",Port Taraville,Alaska,Cocos (Keeling) Islands,Male,42.0,2024-01-01,2024-08-07,6108.79,250,6,Silver,Cash,Others,Bachelor,Other,Reading,2024-07-27,Inactive,26-05-2024,Cust_8774,TRUE,2.9
Cust_824,Amanda,Cohen,john.doyle@outlook.com,7163173646,"39277 Ward Squares East Lisaberg, MT 62596",Robertfort,Georgia,Chad,Male,56.0,2024-09-17,2024-01-02,9061.58,87,11,Bronze,Debit Card,Others,Bachelor,Teacher,Reading,2024-08-07,Pending,01-07-2024,Referred by None,TRUE,4.3
Cust_825,Brandy,Mckenzie,michael.lee@yahoo.com,9495209829,"551 Curtis Causeway Nicoleville, AZ 35029",Johnsonside,Maine,Turkmenistan,Others,53.0,2024-01-01,2024-02-25,7471.75,130,1,Bronze,Debit Card,Single,Master,Teacher,Reading,2024-04-27,Inactive,10-09-2024,Cust_7682,TRUE,1.9
Cust_826,Vanessa,Williams,anne.williams@outlook.com,832-398-4934,"69737 Padilla Walks Apt. 624 Lake Heathershire, DC 98827",Zimmermanmouth,Virginia,Serbia,Others,44.0,2024-09-05,2024-07-28,7213.22,250,9,Gold,Credit Card,Married,Others,NA,Traveling,2024-06-13,Pending,17-05-2024,Referred by None,FALSE,2.9
Cust_827,Mitchell,Brown,eric.cervantes@outlook.com,895-774-6039,"9343 Washington Flat Suite 030 East Carrieton, FM 51440",East Curtisfort,Wisconsin,Micronesia,Male,44.0,2024-01-01,2024-01-02,3949.69,18,6,Platinum,Debit Card,Single,Bachelor,Engineer,Traveling,2024-10-03,Active,21-09-2024,Cust_9361,FALSE,2.9
Cust_828,Peggy,Serrano,andrea.bell@None,607-860-4034,"6773 Smith Via Suite 693 Carmenton, MP 55043",North Sheilaton,Illinois,Gibraltar,Others,70.0,2024-01-01,2024-08-18,7480.24,58,8,Bronze,PayPal,Single,Master,Teacher,Traveling,2024-01-01,Active,04-07-2024,Cust_8909,FALSE,4.6
Cust_829,Kathleen,Farrell,john.huang@gmail.com,444-747-1325,"9965 Becker Circle Suite 265 Amberborough, AS 51411",North Julia,Arkansas,Iceland,Female,44.0,2024-01-01,2024-01-02,3625.89,250,6,Bronze,PayPal,Single,High School,Teacher,Reading,2024-01-01,Pending,11-10-2024,Referred by None,FALSE,2.9
Cust_830,Matthew,Rodriguez,theresa.hill@yahoo.com,318-497-7909,"519 Daniel Summit Apt. 964 West John, NE 25693",Port Brianaville,Hawaii,Greenland,Female,44.0,2024-05-24,2024-10-11,111.3,250,7,Others,Debit Card,Single,Master,NA,Sports,2024-03-30,Inactive,14-04-2024,Referred by None,TRUE,3.4
Cust_831,Brett,Walters,william.campbell@yahoo.com,697-700-6132,"1119 Parker Canyon North Christineville, CO 21797",North Vickichester,Illinois,Saint Helena,Female,20.0,2024-01-01,2024-01-02,8204.29,335,3,Silver,Debit Card,Divorced,High School,Other,Music,2024-01-01,Active,30-03-2024,Cust_155,TRUE,3.8
Cust_832,Christina,Garcia,shane.phillips@yahoo.com,795-224-0526,"PSC 7026, Box 5759 APO AE 42725",Georgeside,Iowa,Congo,Female,31.0,2024-09-30,2024-01-02,7129.18,360,6,Silver,Cash,Others,Others,NA,Traveling,2024-03-19,Inactive,29-07-2024,Cust_9179,FALSE,2.9
Cust_833,Alexis,Allison,james.obrien@outlook.com,490-887-6449,"47303 Chase Gardens Apt. 200 Hollyburgh, IA 79033",Port Laura,New Mexico,Guinea-Bissau,Female,44.0,2024-08-30,2024-01-02,9958.65,433,6,Others,PayPal,Single,Bachelor,Engineer,Reading,2024-02-20,Inactive,06-04-2024,Referred by None,TRUE,3.5
Cust_834,Kendra,Reed,jacqueline.willis@gmail.com,701-379-3351,"059 Jackson Mews Apt. 887 Henryton, IL 49968",Kennethstad,Idaho,Vanuatu,Male,44.0,2024-01-01,2024-04-20,1040.41,165,4,Silver,Debit Card,Others,Others,Engineer,Sports,2024-07-16,Inactive,19-07-2024,Referred by None,TRUE,2.9
Cust_835,Ryan,Hill,nicholas.nelson@outlook.com,747934-7689,"23069 Eric Inlet Janiceshire, MD 07945",Wilsonfort,Missouri,Maldives,Others,44.0,2024-01-01,2024-04-17,9011.37,250,6,Silver,Credit Card,Married,High School,NA,Music,2024-01-01,Inactive,26-05-2024,Cust_7358,TRUE,2.9
Cust_836,Gilbert,Robinson,richard.burton@gmail.com,835-285-9635,"88956 Strong Branch Toddville, MP 14935",Port Jamesview,Alaska,Djibouti,Female,58.0,2024-03-09,2024-05-11,7288.66,209,6,Bronze,PayPal,Single,High School,Teacher,Reading,2024-01-01,Inactive,22-03-2024,Cust_635,TRUE,1.9
Cust_837,Erik,Ortiz,philip.cooper@outlook.com,001-971-345-5015,"0328 Michael Streets Johnnychester, PR 92787",South Kellyville,West Virginia,Guam,Others,44.0,2024-01-01,2024-01-02,4340.72,250,4,Silver,Cash,Single,High School,Doctor,Reading,2024-07-12,Inactive,08-05-2024,Cust_6621,TRUE,3.7
Cust_838,Randy,Johnson,jose.williams@outlook.com,001-847-656-6268,"132 Williams Corners South Nicole, DC 01397",East Gabrielle,Indiana,Holy See (Vatican City State),Others,44.0,2024-01-01,2024-10-11,5526.18,222,4,Gold,Debit Card,Others,Master,NA,Reading,2024-01-01,Active,15-07-2024,Cust_6193,TRUE,2.4
Cust_839,John,Jennings,angela.butler@yahoo.com,7793013126,"25581 Andrea Flat Harringtonshire, NE 89079",Tamarahaven,Nebraska,Lithuania,Female,44.0,2024-01-01,2024-01-02,5372.27,250,9,Silver,Debit Card,Divorced,Others,Engineer,Music,2024-03-22,Active,04-07-2024,Referred by None,FALSE,4.8
Cust_840,Michael,Jones,jessica.lopez@outlook.com,991-320-1284,"37445 Long Bridge Danaville, IA 94451",Michelletown,Delaware,Brunei Darussalam,Male,19.0,2024-05-13,2024-01-02,9058.73,129,6,Others,Debit Card,Single,Others,Engineer,Traveling,2024-01-30,Inactive,16-04-2024,Cust_9858,FALSE,2.9
Cust_841,Allen,Bartlett,dustin.johnston@yahoo.com,805629-4921,"3474 Drake Terrace Roymouth, MN 91494",New Megan,Wisconsin,Samoa,Female,44.0,2024-01-01,2024-01-26,2828.07,250,6,Platinum,PayPal,Single,High School,Other,Reading,2024-02-04,Active,16-05-2024,Referred by None,TRUE,2.9
Cust_842,Robin,Brown,thomas.vasquez@gmail.com,539-233-2048,"7964 Bradshaw Wall Vanceshire, AL 77700",Langbury,Montana,Zimbabwe,Male,25.0,2024-07-03,2024-01-02,6111.75,488,1,Gold,PayPal,Married,Master,Other,Reading,2024-01-01,Inactive,01-01-2024,Referred by None,FALSE,2.9
Cust_843,Sandra,Cox,sydney.rodriguez@gmail.com,001-444-384-1410,"32589 Reyes Spurs Smithtown, NC 73723",North Matthew,Ohio,United States Virgin Islands,Others,44.0,2024-01-01,2024-01-02,131.37,462,10,Platinum,Debit Card,Others,Master,Doctor,Music,2024-03-12,Active,27-02-2024,Referred by None,FALSE,2.6
Cust_844,Charles,Hess,omar.ortiz@yahoo.com,370-383-8493,"9315 Kendra Mission Apt. 154 Port Michael, NH 53957",South Megan,Hawaii,North Macedonia,Female,67.0,2024-01-01,2024-01-31,1492.12,250,6,Silver,Debit Card,Divorced,Others,Teacher,Traveling,2024-01-01,Inactive,05-01-2024,Cust_1593,TRUE,2.9
Cust_845,Nicole,Maldonado,erika.simmons@None,882557-5998,"945 Kelly Groves Apt. 441 Diazhaven, FM 41646",Ortegamouth,Washington,Saint Pierre and Miquelon,Female,53.0,2024-07-22,2024-01-02,7991.62,226,6,Platinum,Cash,Others,Others,NA,Traveling,2024-04-28,Active,16-01-2024,Cust_5055,FALSE,2.9
Cust_846,Paula,Watts,scott.gardner@None,816-242-6435,"05122 Barnett Burg Apt. 384 East Erinfurt, MN 40770",New Maryberg,West Virginia,Western Sahara,Male,57.0,2024-01-01,2024-10-11,7875.96,306,6,Silver,Cash,Married,Bachelor,NA,Music,2024-04-15,Inactive,11-10-2024,Referred by None,FALSE,2.9
Cust_847,Cynthia,Brown,brittany.garcia@outlook.com,001-480-217-0293,"9877 Gonzales View Port Jennifer, RI 38292",West Johntown,Mississippi,Yemen,Female,44.0,2024-01-01,2024-01-02,1637.05,250,10,Bronze,Cash,Single,Master,Teacher,Reading,2024-05-10,Inactive,23-04-2024,Referred by None,FALSE,1.9
Cust_848,Jill,Brown,richard.perez@outlook.com,843-236-1115,"251 Warren Brooks West Rachelton, NC 92350",Lake Paul,Maine,Montserrat,Others,34.0,2024-01-26,2024-01-02,3916.74,250,6,Others,PayPal,Single,Master,Teacher,Traveling,2024-02-15,Active,02-01-2024,Cust_6714,TRUE,1.4
Cust_849,Martha,Leach,duane.jones@yahoo.com,472914-9873,USNV Pena FPO AP 92061,Kingborough,Colorado,Hungary,Male,31.0,2024-09-28,2024-01-02,9200.68,250,12,Others,Cash,Divorced,Bachelor,Engineer,Traveling,2024-01-01,Inactive,19-05-2024,Referred by None,TRUE,2.9
Cust_850,Thomas,Thompson,molly.smith@gmail.com,327-416-3583,"84592 Duncan Ridge Rodriguezmouth, MT 09572",Mitchellville,Alabama,Algeria,Female,44.0,2024-09-22,2024-01-02,2587.08,34,6,Platinum,Debit Card,Single,Bachelor,Engineer,Others,2024-01-01,Inactive,22-03-2024,Cust_9747,TRUE,5
Cust_851,Jennifer,Miller,bailey.wells@outlook.com,345-535-4770,"51614 Alejandra Fork New Grace, RI 93700",South Jamesfurt,Nevada,Norfolk Island,Male,48.0,2024-01-01,2024-01-02,1813.76,250,6,Bronze,Debit Card,Divorced,Others,Doctor,Reading,2024-01-01,Inactive,11-05-2024,Referred by None,FALSE,1.2
Cust_852,Troy,Ruiz,stephen.romero@outlook.com,749-895-9114,"5353 Mora Shoals Suite 358 Lake Brenda, DE 75228",Grayberg,Wyoming,France,Female,35.0,2024-01-01,2024-01-02,4002.24,430,6,Platinum,Cash,Divorced,Master,Engineer,Others,2024-01-01,Inactive,13-02-2024,Referred by None,TRUE,2.9
Cust_853,William,Richards,joshua.foster@None,648218-4799,"04293 Justin Ports Suite 109 Sueshire, AZ 06562",Jefferyhaven,Massachusetts,Niue,Female,44.0,2024-01-01,2024-01-02,3633.28,250,6,Silver,Cash,Married,High School,Teacher,Music,2024-07-01,Inactive,13-03-2024,Cust_8746,TRUE,3.6
Cust_854,Nicholas,Bernard,beth.flores@gmail.com,881-822-4700,"514 Hays Ridge New Kathleen, WA 71183",New Daniel,Ohio,Marshall Islands,Female,56.0,2024-01-01,2024-01-02,6448.79,39,6,Others,Cash,Married,Master,Engineer,Music,2024-01-01,Active,06-04-2024,Cust_8149,FALSE,2.7
Cust_855,Tammy,Nunez,todd.murphy@None,523-845-5225,"98852 Zuniga Trail Apt. 720 Timothyside, GU 58326",North Latoyabury,New Mexico,Syrian Arab Republic,Others,19.0,2024-01-01,2024-07-22,1019.29,107,3,Silver,Debit Card,Married,Master,NA,Traveling,2024-01-01,Pending,29-04-2024,Referred by None,FALSE,1.5
Cust_856,Melanie,Cowan,george.benton@outlook.com,424-504-7177,"973 Bell Mount Apt. 237 Miguelchester, CO 39274",Littleview,Alaska,Poland,Female,44.0,2024-06-15,2024-01-02,3334.5,250,5,Silver,Cash,Single,Bachelor,Doctor,Others,2024-01-18,Pending,14-01-2024,Referred by None,TRUE,2.9
Cust_857,Adrian,Bond,sheryl.parker@outlook.com,973-902-2683,"661 Williams Track Apt. 907 Sethville, VT 22195",Nicholasbury,Hawaii,Fiji,Others,51.0,2024-06-10,2024-01-02,312.17,250,6,Bronze,Credit Card,Divorced,High School,Doctor,Sports,2024-06-25,Pending,01-01-2024,Cust_3840,FALSE,2.9
Cust_858,Julie,Miller,tiffany.larsen@None,469714-5397,"2474 Noble Union West Aliciamouth, MS 75008",Martinezchester,Mississippi,Hungary,Female,35.0,2024-04-27,2024-01-02,4331.52,250,6,Silver,Cash,Others,Others,Teacher,Traveling,2024-01-01,Inactive,30-08-2024,Referred by None,FALSE,2.9
Cust_859,Diane,Craig,gary.johnson@None,524709-0742,"9323 Crystal Springs West Roberttown, SD 70632",New Amybury,Delaware,Brunei Darussalam,Male,50.0,2024-01-01,2024-05-15,2290.45,65,11,Others,Debit Card,Single,High School,Other,Others,2024-08-14,Inactive,02-04-2024,Cust_4995,FALSE,2.3
Cust_860,Linda,Bean,margaret.young@outlook.com,295-397-7425,USS White FPO AP 77694,Dawnview,Texas,Croatia,Female,25.0,2024-01-01,2024-10-12,6247.88,250,6,Bronze,Cash,Divorced,Master,Other,Traveling,2024-08-18,Pending,15-01-2024,Referred by None,FALSE,2.9
Cust_861,Cynthia,Gibson,john.harris@outlook.com,947-258-6521,"06037 Ortiz Greens Apt. 629 Robinsonfurt, DC 70107",Paulport,Texas,Trinidad and Tobago,Male,44.0,2024-01-01,2024-02-02,2167.89,250,6,Gold,Cash,Others,Others,Teacher,Reading,2024-07-30,Active,17-08-2024,Cust_5910,TRUE,1.7
Cust_862,Jean,Maldonado,nicole.farley@None,8966981790,"16361 Wheeler Run Suite 062 Mosleymouth, MS 23135",Jonesfort,New Hampshire,Slovakia (Slovak Republic),Female,33.0,2024-01-01,2024-06-27,572.14,410,5,Bronze,Cash,Married,High School,Teacher,Sports,2024-01-01,Inactive,06-05-2024,Referred by None,FALSE,1.5
Cust_863,Alison,Burke,jeffrey.williamson@outlook.com,794-628-4177,"02204 Martinez Landing Apt. 423 Abigailberg, AZ 51294",Port Judyburgh,Iowa,Sri Lanka,Female,44.0,2024-01-01,2024-05-06,1150.37,95,6,Bronze,Credit Card,Single,Master,Doctor,Reading,2024-04-12,Active,19-06-2024,Referred by None,TRUE,1.2
Cust_864,Jonathan,Austin,anna.giles@yahoo.com,887311-9999,"65022 Cook Keys Apt. 186 Port Elizabethport, AZ 07333",East Nicoletown,Mississippi,Grenada,Female,44.0,2024-01-06,2024-02-12,1321.81,273,6,Bronze,Credit Card,Others,Others,Teacher,Sports,2024-01-01,Inactive,17-08-2024,Cust_9525,TRUE,2.9
Cust_865,Jerry,Shaw,jason.waters@gmail.com,001-335-475-9342,"94850 Norma Glens Henrymouth, MA 24161",Fisherview,Pennsylvania,Norway,Male,62.0,2024-08-29,2024-05-14,5008.94,250,6,Silver,Cash,Married,Others,Engineer,Traveling,2024-01-01,Inactive,25-07-2024,Referred by None,FALSE,2.9
Cust_866,Lisa,Green,timothy.oconnor@gmail.com,581-254-8640,"128 Richard Flats New Jeffreymouth, AL 38872",Batesshire,North Carolina,Croatia,Male,54.0,2024-01-01,2024-07-13,6817.54,221,5,Others,PayPal,Divorced,Others,NA,Sports,2024-04-11,Inactive,13-02-2024,Referred by None,FALSE,4
Cust_867,Stacy,Allen,george.rosario@gmail.com,001-823-460-1177,"297 Hancock Estate Carrollhaven, WA 33323",Lake Cherylhaven,Maine,Cyprus,Female,44.0,2024-08-13,2024-05-04,8320.06,250,5,Gold,Cash,Married,Master,Teacher,Music,2024-04-20,Inactive,17-09-2024,Referred by None,FALSE,2
