TransactionID,CustomerID,ProductID,TransactionDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,RefundedAmount,ShippingDate,DeliveryDate,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType,Total Cost
Txn_772,Cust_776,Prod_4,01-01-2024,5,10.71,50.22,Online Payment,2,5,Completed,"44483 Charles Park Suite 249 Averyfort, NJ 06652",13.38,64.63,24-06-2024,21-07-2024,16-01-2024,15-05-2024,3,33,TRUE,6.64,Unknown,53.55
Txn_773,Cust_711,Prod_41,26-05-2024,5,37.57,50.22,Online Payment,3,1,Completed,"69944 Wang Village Hawkinsbury, MA 82377",7.4,0,02-01-2024,05-01-2024,30-03-2024,16-09-2024,3.2,50,FALSE,5.2,Unknown,187.85
Txn_774,Cust_3234,Prod_46,01-01-2024,9,62.41,561.69,Online Payment,1,5,Completed,"1653 Kim Crossroad Suite 882 Costaview, DC 45669",7.4,14.59,15-06-2024,05-01-2024,09-08-2024,03-05-2024,5,50,TRUE,47.43,Online,561.69
Txn_775,Cust_2320,Prod_10,01-01-2024,5,50.22,50.22,Others,2,0,Unknown,"26624 Cox Circles Suite 696 East Melinda, AR 67547",9.86,0,04-01-2024,01-05-2024,22-05-2024,24-05-2024,3,50,TRUE,3.17,In-Store,251.1
Txn_776,Cust_4273,Prod_13,01-01-2024,5,62.57,50.22,Others,4,0,Completed,"83356 Carlson Spurs Toddhaven, NH 60635",7.4,77.86,02-01-2024,05-01-2024,25-09-2024,05-03-2024,4.2,63,FALSE,25,In-Store,312.85
Txn_777,Cust_1976,Prod_19,01-01-2024,5,50.22,50.22,Online Payment,3,0,Unknown,"1881 Tracy Passage North Katherinemouth, NE 51793",7.4,0,02-01-2024,05-01-2024,20-09-2024,08-06-2024,3,50,FALSE,14.99,In-Store,251.1
Txn_778,Cust_7214,Prod_11,16-02-2024,5,50.22,50.22,Debit Card,2,20,Unknown,"03371 Bonnie Spur Suite 022 Martinchester, IL 47096",7.4,0,02-01-2024,05-01-2024,18-09-2024,09-06-2024,2.2,50,TRUE,31.38,Online,251.1
Txn_779,Cust_6961,Prod_16,19-08-2024,5,50.22,50.22,Online Payment,1,5,Completed,"38572 Daniel Parks Lake Danielleside, GA 61407",7.4,87.97,10-06-2024,05-01-2024,18-06-2024,14-08-2024,3,50,FALSE,34.2,Online,251.1
Txn_780,Cust_7826,Prod_42,04-07-2024,5,84.41,50.22,Online Payment,2,0,Pending,"7105 Isabel Stream Apt. 370 Davisfurt, TX 74345",7.4,0,02-01-2024,30-07-2024,30-03-2024,29-03-2024,3,50,FALSE,27.12,Online,422.05
Txn_781,Cust_8792,Prod_19,01-01-2024,5,50.22,50.22,Online Payment,2,8,Pending,"23680 Kristy Crescent Jenniferside, RI 45835",7.4,99.79,02-02-2024,05-01-2024,18-09-2024,30-09-2024,2.6,50,TRUE,6.04,In-Store,251.1
Txn_782,Cust_5022,Prod_25,29-08-2024,10,14.29,142.9,Credit Card,1,7,Unknown,"9986 Harris Center East Monicaport, SC 11264",7.4,17.71,02-01-2024,30-07-2024,18-09-2024,09-05-2024,3,50,FALSE,45.73,In-Store,142.9
Txn_783,Cust_3015,Prod_29,29-02-2024,5,92.58,50.22,Online Payment,4,0,Unknown,Unit 2001 Box 1469 DPO AA 49491,7.4,17.37,02-01-2024,07-06-2024,11-05-2024,14-04-2024,1.7,21,TRUE,25,Online,462.9
Txn_784,Cust_2764,Prod_43,10-07-2024,5,69.62,50.22,Debit Card,4,5,Completed,"3832 Rush Garden Scottbury, NV 52932",12.15,0,17-04-2024,05-01-2024,03-07-2024,02-08-2024,3,50,FALSE,25,In-Store,348.1
Txn_785,Cust_6106,Prod_44,09-03-2024,5,50.22,50.22,Cash,4,5,Completed,"27701 Curry Centers Apt. 901 Wendyville, PR 23287",7.4,9.09,26-08-2024,26-09-2024,09-01-2024,09-07-2024,3,21,FALSE,25,In-Store,251.1
Txn_786,Cust_9328,Prod_46,01-01-2024,5,70.08,50.22,Debit Card,1,10,Unknown,"0852 Jason Road Donnaberg, WI 26699",11.45,54.42,02-01-2024,29-06-2024,23-07-2024,04-01-2024,3,50,FALSE,6.71,Online,350.4
Txn_787,Cust_8223,Prod_29,01-01-2024,2,50.22,50.22,Online Payment,2,5,Unknown,"590 Alicia Bridge Jerrymouth, PW 28252",7.4,48.13,02-01-2024,05-01-2024,03-07-2024,08-02-2024,3,62,TRUE,3.01,Online,100.44
Txn_788,Cust_3906,Prod_40,01-01-2024,5,13.45,50.22,Online Payment,2,16,Unknown,"895 Freeman Light Warrentown, MD 68775",7.19,67.47,21-09-2024,14-01-2024,15-06-2024,16-08-2024,4.6,50,TRUE,23.9,Online,67.25
Txn_789,Cust_8244,Prod_16,26-07-2024,5,50.22,50.22,Debit Card,1,0,Failed,"3783 Angel Coves Apt. 097 Moralestown, ID 87812",8.33,0,02-01-2024,05-01-2024,22-07-2024,28-03-2024,3,50,FALSE,25,In-Store,251.1
Txn_790,Cust_9047,Prod_8,01-01-2024,6,50.22,50.22,Online Payment,4,0,Completed,"05213 Elizabeth Tunnel Samuelberg, PA 39060",11.51,0,02-01-2024,05-01-2024,21-01-2024,25-09-2024,4.7,50,FALSE,25,Online,301.32
Txn_791,Cust_5957,Prod_42,14-04-2024,3,50.22,50.22,Others,4,17,Failed,"273 Mark Trafficway New John, PR 98708",7.4,0,10-01-2024,03-01-2024,21-07-2024,09-06-2024,3,50,FALSE,42.3,Online,150.66
Txn_792,Cust_5937,Prod_13,01-01-2024,10,90.47,904.7,Cash,1,0,Completed,USNV Arias FPO AA 34505,7.4,63.01,02-01-2024,25-05-2024,19-09-2024,10-08-2024,3.4,59,TRUE,25,Online,904.7
Txn_793,Cust_4115,Prod_25,28-08-2024,5,50.22,50.22,Credit Card,1,0,Pending,"735 Hale Rue South Joshuaport, KY 95042",3.84,0,02-01-2024,05-01-2024,24-03-2024,18-09-2024,2,50,FALSE,25,Online,251.1
Txn_794,Cust_3091,Prod_30,31-08-2024,6,30.69,184.14,Credit Card,4,1,Completed,"17382 Finley Isle Jasminfort, CO 59195",6.29,0,28-01-2024,05-01-2024,07-05-2024,31-01-2024,3,50,FALSE,28.52,In-Store,184.14
Txn_795,Cust_4261,Prod_47,23-04-2024,7,50.22,50.22,Others,4,5,Unknown,"85534 Mccoy Pines Apt. 017 Amandatown, ND 34610",7.4,0,28-06-2024,27-07-2024,11-01-2024,23-04-2024,3.1,55,FALSE,25,In-Store,351.54
Txn_796,Cust_8575,Prod_47,13-04-2024,3,50.22,50.22,Debit Card,3,16,Failed,"176 Anderson Row Suite 852 Christopherberg, KS 58394",7.4,0,14-02-2024,15-01-2024,06-09-2024,17-02-2024,3,50,TRUE,25,In-Store,150.66
Txn_797,Cust_6796,Prod_37,01-01-2024,1,50.22,50.22,Debit Card,4,4,Pending,"9933 Gutierrez Highway Apt. 494 Crystalstad, MA 64862",7.4,39.54,15-03-2024,07-08-2024,29-08-2024,11-10-2024,3.3,68,TRUE,25,Online,50.22
Txn_798,Cust_6356,Prod_12,01-01-2024,9,20.07,180.63,Credit Card,3,0,Unknown,"3518 Ayala Inlet Apt. 633 South Evantown, DE 89753",7.04,0,02-01-2024,05-01-2024,03-04-2024,19-08-2024,4.3,68,FALSE,7.21,Unknown,180.63
Txn_799,Cust_7157,Prod_6,01-01-2024,4,92.94,371.76,Others,3,5,Unknown,"08448 Brian Avenue Suite 675 New Lisachester, ND 24810",7.4,63.03,02-01-2024,30-05-2024,29-07-2024,06-02-2024,4.1,66,FALSE,25,Unknown,371.76
Txn_800,Cust_9467,Prod_34,06-10-2024,1,50.22,50.22,Others,2,14,Pending,"044 Helen Pines Suite 076 Port Ericahaven, VI 79146",6.18,12.59,02-01-2024,05-01-2024,06-04-2024,27-03-2024,3,50,FALSE,2.79,In-Store,50.22
Txn_801,Cust_7972,Prod_3,16-07-2024,5,48.26,50.22,Cash,4,5,Pending,"PSC 7991, Box 4128 APO AA 29485",7.4,68.6,02-01-2024,13-03-2024,22-02-2024,17-03-2024,2.6,50,TRUE,17.38,In-Store,241.3
Txn_802,Cust_8220,Prod_42,01-01-2024,5,77.19,50.22,Debit Card,2,0,Failed,"757 Brian Junctions South Nicole, WI 64750",7.4,7.6,02-01-2024,05-01-2024,09-02-2024,15-09-2024,3,68,TRUE,49.59,In-Store,385.95
Txn_803,Cust_2028,Prod_27,23-03-2024,4,50.22,50.22,Credit Card,3,7,Unknown,"2498 Joshua Crossroad Apt. 140 West Alex, CO 67980",7.4,0,02-01-2024,23-07-2024,13-09-2024,12-05-2024,3,50,FALSE,25,Online,200.88
Txn_804,Cust_8399,Prod_8,01-01-2024,5,12.58,62.9,Credit Card,4,5,Unknown,"451 Ronald Light Annaburgh, CA 72507",13.91,0.93,02-01-2024,09-09-2024,20-06-2024,16-07-2024,3,50,FALSE,26.85,Online,62.9
Txn_805,Cust_9097,Prod_18,23-01-2024,5,72.25,50.22,Credit Card,1,0,Pending,"356 Martinez Bypass Michaelfurt, SC 09934",12.36,0,29-08-2024,23-08-2024,30-01-2024,20-04-2024,3,50,FALSE,25,Online,361.25
Txn_806,Cust_1065,Prod_31,01-01-2024,4,26.21,104.84,Debit Card,4,5,Pending,"PSC 6482, Box 0907 APO AP 15325",6.56,0,02-01-2024,05-01-2024,02-07-2024,05-06-2024,3,96,TRUE,25,Unknown,104.84
Txn_807,Cust_6048,Prod_4,26-02-2024,9,50.22,50.22,Debit Card,3,18,Pending,"5901 Sarah Station Suite 576 North Taylorborough, GA 96936",8.93,85.89,02-01-2024,24-09-2024,24-01-2024,13-06-2024,1.1,50,TRUE,29.33,Unknown,451.98
Txn_808,Cust_9107,Prod_36,01-01-2024,5,90.14,50.22,Online Payment,4,5,Failed,"68276 James Club New Chadshire, IL 13003",7.4,0,08-09-2024,15-09-2024,17-04-2024,24-01-2024,3.5,63,TRUE,6.64,Unknown,450.7
Txn_809,Cust_6264,Prod_39,20-08-2024,5,50.22,50.22,Cash,4,0,Pending,"8935 Greene Cliffs Suite 365 Lake Stephanie, MI 49120",7.4,0,27-02-2024,05-01-2024,02-10-2024,31-01-2024,5,50,TRUE,25,Online,251.1
Txn_810,Cust_1080,Prod_34,07-10-2024,1,83.61,83.61,Others,3,8,Completed,USNV Brady FPO AA 62176,8.41,45.28,02-01-2024,28-05-2024,14-06-2024,18-06-2024,3,50,FALSE,48.63,In-Store,83.61
Txn_811,Cust_440,Prod_49,06-03-2024,5,65.75,50.22,Cash,1,14,Completed,"84327 Thomas Station Adamstad, ND 62850",14.15,0,25-04-2024,11-01-2024,26-03-2024,02-01-2024,3,31,TRUE,25,Online,328.75
Txn_812,Cust_7280,Prod_4,07-05-2024,5,72.86,50.22,Online Payment,1,0,Unknown,"4198 Daniel Tunnel Apt. 953 North Peter, OR 57190",11.39,53.47,13-04-2024,10-08-2024,29-02-2024,15-05-2024,3,46,TRUE,25,In-Store,364.3
Txn_813,Cust_4006,Prod_26,02-02-2024,5,50.22,50.22,Credit Card,3,4,Failed,"8512 Kristen Junctions Apt. 974 East Richard, MP 62567",7.4,67.94,12-06-2024,30-08-2024,13-02-2024,05-10-2024,3,50,TRUE,25,In-Store,251.1
Txn_814,Cust_1082,Prod_12,08-03-2024,5,39.22,50.22,Online Payment,4,5,Completed,"985 Felicia Land Apt. 223 Myersstad, NC 47444",7.4,40.03,02-01-2024,05-01-2024,24-05-2024,28-05-2024,2.8,50,FALSE,22.88,Online,196.1
Txn_815,Cust_54,Prod_27,01-01-2024,5,62.64,50.22,Credit Card,2,5,Pending,"313 White Run West Feliciaberg, AL 14470",7.4,40.38,23-07-2024,01-06-2024,14-01-2024,20-08-2024,3,50,TRUE,25,Online,313.2
Txn_816,Cust_7182,Prod_13,01-01-2024,5,5.53,50.22,Cash,4,0,Unknown,"7402 Brown Grove West Jenna, MP 84222",7.4,0,12-09-2024,05-01-2024,29-03-2024,09-09-2024,3,71,TRUE,25,Unknown,27.65
Txn_817,Cust_7659,Prod_7,22-04-2024,5,50.22,50.22,Online Payment,4,5,Completed,"66776 Hill Tunnel Suite 599 West Danielle, DE 77295",0.86,0,21-02-2024,05-01-2024,27-01-2024,12-09-2024,3,43,TRUE,25,In-Store,251.1
Txn_818,Cust_5968,Prod_47,01-01-2024,4,50.22,50.22,Online Payment,1,15,Pending,"422 Carla Motorway Suite 164 Davishaven, OH 87815",4.52,22.73,02-01-2024,05-01-2024,04-09-2024,26-02-2024,3,13,TRUE,25,Unknown,200.88
Txn_819,Cust_1387,Prod_49,03-08-2024,7,67.33,471.31,Credit Card,1,12,Unknown,"477 Kimberly Parkways Apt. 267 Reyestown, WI 57708",1.3,0,26-03-2024,05-01-2024,09-03-2024,05-06-2024,3,29,TRUE,25,In-Store,471.31
Txn_820,Cust_2789,Prod_20,01-01-2024,6,50.22,50.22,Credit Card,3,11,Completed,"837 Burns Mountains South Diana, FM 03337",4.64,44.52,02-01-2024,05-01-2024,28-04-2024,12-06-2024,3,50,TRUE,25,Online,301.32
Txn_821,Cust_9164,Prod_8,01-01-2024,6,50.22,50.22,Cash,1,5,Completed,"34869 Diaz Ford South Tiffany, WI 46575",7.4,60.45,29-06-2024,26-03-2024,09-10-2024,09-04-2024,1,27,FALSE,29.57,Unknown,301.32
Txn_822,Cust_9703,Prod_26,01-01-2024,7,83.72,586.04,Credit Card,4,0,Completed,"943 Luke Trail Apt. 528 North Eduardochester, WV 29195",0.78,57.47,02-01-2024,05-01-2024,07-02-2024,13-03-2024,3.3,75,TRUE,20.98,In-Store,586.04
Txn_823,Cust_2374,Prod_34,05-10-2024,5,50.22,50.22,Online Payment,1,2,Failed,"237 Cochran Tunnel Suite 328 West Michaelland, SC 15719",14.61,36.59,26-04-2024,05-01-2024,11-07-2024,05-05-2024,3,50,TRUE,25,Unknown,251.1
Txn_824,Cust_8091,Prod_1,05-09-2024,6,40.31,241.86,Cash,2,5,Failed,"892 Maynard Field Suite 888 New Amy, NY 12443",13.26,67.23,02-01-2024,05-01-2024,02-03-2024,06-07-2024,3,22,FALSE,25,Unknown,241.86
Txn_825,Cust_278,Prod_23,09-08-2024,5,50.22,50.22,Debit Card,3,5,Completed,"5337 Cindy Orchard Suite 972 Lake Philip, TN 61325",11.09,82.21,05-03-2024,05-01-2024,28-04-2024,03-09-2024,3,50,TRUE,25,Unknown,251.1
Txn_826,Cust_7141,Prod_37,25-07-2024,5,90.55,50.22,Debit Card,2,4,Completed,"12523 Melissa Creek East Mark, KY 51175",7.4,29.89,27-08-2024,29-09-2024,16-06-2024,29-03-2024,3,29,FALSE,39.33,Unknown,452.75
Txn_827,Cust_8769,Prod_2,02-02-2024,5,62.13,50.22,Others,1,0,Failed,USNV Butler FPO AE 35101,3.93,65.82,23-01-2024,05-01-2024,07-01-2024,24-06-2024,1.8,43,TRUE,44.94,In-Store,310.65
Txn_828,Cust_5999,Prod_48,31-01-2024,7,50.22,50.22,Debit Card,4,5,Failed,"91451 Timothy Via Suite 524 Lake Karina, AZ 06745",7.4,65.3,07-10-2024,05-01-2024,30-09-2024,04-07-2024,3,50,TRUE,25,Unknown,351.54
Txn_829,Cust_9863,Prod_34,01-01-2024,7,3.02,21.14,Cash,1,0,Unknown,"91344 Howe Stravenue Suite 154 Timothychester, IN 72776",7.4,0,02-01-2024,04-04-2024,19-06-2024,28-07-2024,3,50,FALSE,41.03,Online,21.14
Txn_830,Cust_909,Prod_45,01-01-2024,5,50.22,50.22,Cash,1,0,Pending,Unit 6940 Box 8454 DPO AA 67839,8.06,0,02-01-2024,03-02-2024,11-05-2024,02-10-2024,3,76,FALSE,25,Unknown,251.1
Txn_831,Cust_6790,Prod_1,01-01-2024,5,88.82,50.22,Online Payment,3,3,Unknown,"63757 Rocha Gateway New Adrianburgh, MD 40027",7.4,5.24,02-01-2024,20-06-2024,24-06-2024,26-03-2024,4.2,50,TRUE,25,In-Store,444.1
Txn_832,Cust_7095,Prod_44,13-04-2024,8,84.86,678.88,Others,3,5,Unknown,"7591 Scott Drive Suite 972 Jeffreyburgh, DC 76268",10.38,0,02-01-2024,05-01-2024,05-08-2024,28-02-2024,3,50,FALSE,25,In-Store,678.88
Txn_833,Cust_5018,Prod_33,01-01-2024,5,50.22,50.22,Credit Card,1,0,Pending,"2429 Sutton Flats Mejiatown, AL 37112",3.51,0,02-01-2024,31-01-2024,26-07-2024,13-04-2024,2.1,98,TRUE,4.01,Unknown,251.1
Txn_834,Cust_7504,Prod_23,26-02-2024,1,28.01,28.01,Debit Card,4,0,Pending,"846 Leon Islands Noblehaven, MA 34793",4.09,0,02-01-2024,21-09-2024,29-09-2024,11-05-2024,3.5,50,TRUE,25,Unknown,28.01
Txn_835,Cust_2363,Prod_45,13-08-2024,4,28.81,115.24,Online Payment,4,15,Completed,"025 Richmond Rue North Josephville, CO 64017",6.52,0,02-01-2024,03-07-2024,29-06-2024,24-06-2024,3,50,FALSE,25,In-Store,115.24
Txn_836,Cust_5878,Prod_19,01-01-2024,1,12.43,12.43,Others,1,0,Completed,"001 Kevin Drive Apt. 188 Donaldview, WY 64368",2.51,26.59,27-02-2024,27-09-2024,18-07-2024,06-07-2024,2.1,50,FALSE,25,In-Store,12.43
Txn_837,Cust_4618,Prod_45,01-01-2024,1,50.22,50.22,Online Payment,4,15,Completed,"24577 Garrett Circle Apt. 915 New Stephenview, WA 46575",7.4,0,02-01-2024,24-01-2024,14-10-2024,23-09-2024,1.1,50,TRUE,1.45,Unknown,50.22
Txn_838,Cust_772,Prod_35,01-01-2024,5,75.51,50.22,Debit Card,4,4,Failed,"94024 Cheryl Street Suite 550 Kristinmouth, RI 74566",5.37,0,02-09-2024,05-01-2024,14-09-2024,31-03-2024,3,50,FALSE,15.58,Online,377.55
Txn_839,Cust_6406,Prod_23,30-07-2024,10,50.22,50.22,Cash,2,5,Failed,"PSC 2522, Box 3672 APO AE 35721",3.7,5.72,22-06-2024,05-01-2024,14-03-2024,26-01-2024,1.4,50,FALSE,25,In-Store,502.2
Txn_840,Cust_2315,Prod_31,15-08-2024,5,65.99,50.22,Credit Card,1,5,Pending,"620 Martin Crest Williamsborough, NE 76595",4.08,64.43,12-07-2024,14-08-2024,22-07-2024,16-05-2024,3,50,TRUE,21.35,Unknown,329.95
Txn_841,Cust_4230,Prod_24,01-01-2024,9,50.22,50.22,Online Payment,3,6,Failed,"87499 Green Inlet Suite 278 Gentryton, PR 29851",1.26,0,07-10-2024,05-01-2024,29-07-2024,11-10-2024,1.6,74,FALSE,25,Unknown,451.98
Txn_842,Cust_3582,Prod_39,06-07-2024,5,87.22,50.22,Credit Card,2,5,Failed,"400 Brown Center Westshire, MA 89002",7.4,0,05-10-2024,17-03-2024,19-04-2024,06-09-2024,3,50,FALSE,1.89,Unknown,436.1
Txn_843,Cust_6799,Prod_36,01-01-2024,1,5.37,5.37,Others,3,0,Completed,"PSC 5616, Box 0774 APO AE 70784",11.15,11.11,02-01-2024,05-01-2024,24-04-2024,03-10-2024,3,71,TRUE,25,Online,5.37
Txn_844,Cust_6156,Prod_43,25-01-2024,5,36.25,50.22,Others,2,5,Unknown,"3253 Phillips Cliffs Suite 599 Charlottefurt, VA 29462",7.4,73.49,02-01-2024,05-01-2024,19-06-2024,04-10-2024,3,6,TRUE,43.12,In-Store,181.25
Txn_845,Cust_996,Prod_25,01-01-2024,5,50.22,50.22,Debit Card,3,19,Unknown,"527 West Canyon Suite 243 Mckenziemouth, NC 17766",7.4,77.01,10-06-2024,07-01-2024,14-07-2024,08-10-2024,4.1,74,TRUE,42.97,Online,251.1
Txn_846,Cust_4351,Prod_1,22-06-2024,5,50.22,50.22,Debit Card,3,0,Completed,"86463 Robert Well Lake Samantha, OH 86655",7.4,0,12-02-2024,05-01-2024,18-03-2024,26-04-2024,3,97,FALSE,5.59,Unknown,251.1
Txn_847,Cust_6853,Prod_15,24-05-2024,8,39.23,313.84,Others,4,0,Pending,"589 Morton Glen North Russellberg, PR 39588",0.79,0,02-01-2024,11-10-2024,10-01-2024,19-02-2024,1.7,50,TRUE,25,In-Store,313.84
Txn_848,Cust_8755,Prod_24,01-01-2024,8,10.95,87.6,Debit Card,3,5,Pending,"3976 Jesse Motorway Apt. 688 Madisonfurt, TX 02159",7.4,0.65,04-06-2024,14-04-2024,04-01-2024,17-03-2024,3,55,FALSE,25,Unknown,87.6
Txn_849,Cust_5743,Prod_23,01-01-2024,5,50.22,50.22,Credit Card,4,3,Completed,"2857 Patricia Plaza Wardview, OK 14841",7.4,16.98,27-04-2024,05-01-2024,02-03-2024,13-01-2024,4.8,27,TRUE,25,In-Store,251.1
Txn_850,Cust_2010,Prod_19,27-02-2024,1,37.68,37.68,Cash,2,0,Failed,"9034 Mark Isle Lake Michaelville, MI 29265",13.94,0,31-07-2024,23-06-2024,31-01-2024,03-08-2024,3,41,TRUE,29.45,In-Store,37.68
Txn_851,Cust_1514,Prod_23,01-01-2024,9,30.8,277.2,Others,3,5,Failed,"453 Rojas Fords North Andrew, CT 34942",1.92,0,23-06-2024,31-08-2024,28-09-2024,28-03-2024,2.6,50,FALSE,25,Unknown,277.2
Txn_852,Cust_8815,Prod_8,01-01-2024,6,82.42,494.52,Others,2,0,Unknown,"9532 Stone Lane Apt. 264 New Michelemouth, VI 83180",11.57,0,02-01-2024,21-06-2024,06-01-2024,25-03-2024,3,50,FALSE,41.76,Online,494.52
Txn_853,Cust_3828,Prod_32,28-04-2024,2,50.22,50.22,Credit Card,4,5,Pending,"5826 Briggs Unions Jeffreychester, IL 96399",13.81,0,25-09-2024,05-01-2024,24-07-2024,06-06-2024,3,50,FALSE,25,Online,100.44
Txn_854,Cust_5125,Prod_16,29-03-2024,3,70.74,212.22,Cash,3,1,Failed,"0603 Arnold Mountain South Karenton, SC 20822",7.4,64.38,20-03-2024,05-01-2024,26-08-2024,23-06-2024,4.4,50,FALSE,45.19,Unknown,212.22
Txn_855,Cust_9296,Prod_13,25-03-2024,3,14.74,44.22,Cash,1,5,Completed,"712 Nancy View East Kennethchester, NY 04629",7.4,0,02-01-2024,14-01-2024,19-04-2024,14-05-2024,3,21,FALSE,25,Unknown,44.22
Txn_856,Cust_42,Prod_44,01-01-2024,5,7.35,50.22,Credit Card,3,14,Completed,"83726 Lucas Hill Apt. 560 South Elizabeth, OH 14064",9.3,4.23,06-10-2024,31-08-2024,23-03-2024,01-10-2024,5,30,TRUE,25,In-Store,36.75
Txn_857,Cust_3604,Prod_37,01-01-2024,5,16.97,50.22,Online Payment,1,5,Unknown,"58909 Linda Forges Leonland, IA 50587",2.7,84.46,07-10-2024,30-08-2024,08-01-2024,01-08-2024,3,50,FALSE,49.05,Online,84.85
Txn_858,Cust_2712,Prod_10,01-01-2024,5,47.48,237.4,Others,2,0,Failed,"13532 Dunlap Green Ericside, CA 91190",9.68,0,10-07-2024,13-01-2024,02-01-2024,09-05-2024,4.4,63,TRUE,25,Unknown,237.4
Txn_859,Cust_9999,Prod_28,06-03-2024,1,50.22,50.22,Debit Card,2,0,Completed,"3166 Andrew Estates Apt. 780 Averymouth, MS 73746",7.4,56.73,21-03-2024,06-02-2024,22-03-2024,05-10-2024,2.9,8,FALSE,25,Unknown,50.22
Txn_860,Cust_1679,Prod_42,03-01-2024,5,50.22,50.22,Cash,4,4,Pending,"6528 Christina Hill Suite 947 Port Thomas, VI 05915",4.55,0,25-06-2024,06-07-2024,23-06-2024,22-06-2024,4.8,18,FALSE,25,Unknown,251.1
Txn_861,Cust_5266,Prod_49,14-06-2024,5,50.22,50.22,Debit Card,3,5,Unknown,"03405 Johnson Corner East Amyside, ME 93920",7.4,0,02-01-2024,09-06-2024,27-01-2024,17-06-2024,3.9,50,TRUE,25,Online,251.1
Txn_862,Cust_7377,Prod_28,14-03-2024,5,87.59,437.95,Cash,2,10,Unknown,"618 Matthew Estate Port Courtney, AZ 08321",12.73,0,23-05-2024,05-01-2024,17-06-2024,08-03-2024,3,50,TRUE,25,Online,437.95
Txn_863,Cust_8690,Prod_50,01-01-2024,5,50.22,50.22,Online Payment,1,5,Completed,"87784 Luis Well East Lindaside, WA 96156",7.4,0,02-01-2024,12-05-2024,23-06-2024,05-04-2024,4.9,77,TRUE,25,Online,251.1
Txn_864,Cust_2978,Prod_25,31-07-2024,5,50.22,50.22,Debit Card,4,19,Completed,Unit 6539 Box 7156 DPO AE 53296,1.5,0,01-04-2024,05-05-2024,28-07-2024,29-07-2024,3.6,0,TRUE,25,Unknown,251.1
Txn_865,Cust_9127,Prod_36,01-01-2024,10,50.22,50.22,Online Payment,1,0,Completed,"1454 Henderson Isle Suite 192 North Gregory, CO 32458",4.02,49.78,02-01-2024,05-01-2024,19-01-2024,16-06-2024,3,50,TRUE,34.94,In-Store,502.2
Txn_866,Cust_9739,Prod_21,22-05-2024,5,50.22,50.22,Online Payment,4,0,Failed,"58071 Stephen Coves Suite 836 Meyerport, AR 67613",7.4,74.29,09-02-2024,05-01-2024,26-08-2024,05-04-2024,3,50,TRUE,6.61,Unknown,251.1
Txn_867,Cust_7928,Prod_10,01-01-2024,5,50.22,50.22,Online Payment,2,5,Unknown,"1311 Christopher Estate Suite 093 New Kelly, NE 24070",6.13,69.77,17-01-2024,19-03-2024,24-07-2024,22-04-2024,3,50,FALSE,49,Online,251.1
Txn_868,Cust_5747,Prod_43,01-03-2024,5,31.76,50.22,Cash,4,17,Unknown,"81056 Angela Glens Lake Hannah, ND 50373",7.4,0,24-02-2024,05-01-2024,21-07-2024,15-07-2024,2.3,32,FALSE,25,In-Store,158.8
Txn_869,Cust_1471,Prod_10,01-01-2024,5,50.22,50.22,Cash,3,0,Failed,"481 Morton Way West Carrietown, MD 97410",0.78,0,31-07-2024,15-01-2024,29-03-2024,06-08-2024,3,48,FALSE,25,Online,251.1
Txn_870,Cust_7559,Prod_44,16-03-2024,5,50.22,50.22,Credit Card,2,0,Pending,"0175 Sonya Divide New Claudia, CT 61077",12.85,0,31-05-2024,05-04-2024,22-02-2024,14-09-2024,4.3,2,TRUE,9.36,Unknown,251.1
Txn_871,Cust_3530,Prod_4,01-01-2024,5,50.22,50.22,Online Payment,2,0,Unknown,"19943 Matthew Ville Suite 118 Brucemouth, OH 72434",7.4,75.49,17-06-2024,05-01-2024,19-07-2024,25-03-2024,4.4,50,TRUE,25,In-Store,251.1
Txn_872,Cust_9166,Prod_33,01-01-2024,6,50.22,50.22,Cash,4,0,Completed,"50220 Smith River Greenville, LA 73063",4.36,22.75,02-01-2024,05-01-2024,02-05-2024,25-03-2024,1.4,39,TRUE,25,Unknown,301.32
Txn_873,Cust_76,Prod_19,03-01-2024,5,80.03,50.22,Others,3,0,Unknown,"856 Stephanie Roads Apt. 049 Port Stephanie, SC 57414",7.4,5.2,10-02-2024,10-02-2024,19-01-2024,29-01-2024,2.5,50,TRUE,24.52,Unknown,400.15
Txn_874,Cust_521,Prod_1,10-06-2024,5,70.14,50.22,Debit Card,3,0,Failed,"511 Kelly Springs Apt. 930 Kaylamouth, WI 13783",10.6,0,02-01-2024,06-10-2024,28-07-2024,10-02-2024,4.9,12,FALSE,25,In-Store,350.7
Txn_875,Cust_1778,Prod_42,20-07-2024,3,12.64,37.92,Online Payment,1,5,Completed,"6034 Clark Crossroad East Robertachester, VA 63564",10.37,0,02-01-2024,05-01-2024,23-04-2024,16-09-2024,4.9,50,TRUE,25,In-Store,37.92
Txn_876,Cust_688,Prod_38,09-06-2024,5,50.22,50.22,Cash,3,5,Completed,"65701 Young Highway Apt. 062 New Joshua, IL 78134",7.4,0,12-08-2024,05-01-2024,26-02-2024,23-01-2024,4,50,TRUE,25,Online,251.1
